5.000000E+2	1.741550E-1	5.551164E+1
1.000000E+3	2.849214E-1	4.314741E+1
1.500000E+3	3.501116E-1	3.305657E+1
2.000000E+3	3.844386E-1	2.563591E+1
2.500000E+3	4.041731E-1	1.981439E+1
3.000000E+3	4.200153E-1	1.289397E+1
3.500000E+3	4.280133E-1	9.080729E+0
4.000000E+3	4.317408E-1	5.535156E+0
4.500000E+3	4.355094E-1	2.850045E+0
5.000000E+3	4.371004E-1	5.603081E-1
5.500000E+3	4.384612E-1	-1.523843E+0
6.000000E+3	4.389959E-1	-4.228904E+0
6.500000E+3	4.393134E-1	-5.919536E+0
7.000000E+3	4.411316E-1	-4.520235E+0
7.500000E+3	4.405077E-1	-5.659532E+0
8.000000E+3	4.401360E-1	-7.440164E+0
8.500000E+3	4.399037E-1	-8.389544E+0
9.000000E+3	4.394524E-1	-1.002000E+1
9.500000E+3	4.380449E-1	-1.152833E+1
1.000000E+4	4.373904E-1	-1.217641E+1
1.050000E+4	4.362443E-1	-1.361318E+1
1.100000E+4	4.351137E-1	-1.432136E+1
1.150000E+4	4.333530E-1	-1.583780E+1
1.200000E+4	4.322141E-1	-1.707709E+1
1.250000E+4	4.312078E-1	-1.818211E+1
1.300000E+4	4.296243E-1	-1.849455E+1
1.350000E+4	4.296664E-1	-1.703648E+1
1.400000E+4	4.280031E-1	-1.752169E+1
1.450000E+4	4.266117E-1	-1.858103E+1
1.500000E+4	4.249606E-1	-1.930844E+1
1.550000E+4	4.231446E-1	-2.079599E+1
1.600000E+4	4.211832E-1	-2.103821E+1
1.650000E+4	4.196567E-1	-2.199907E+1
1.700000E+4	4.184801E-1	-2.311705E+1
1.750000E+4	4.165522E-1	-2.340469E+1
1.800000E+4	4.148346E-1	-2.447353E+1
1.850000E+4	4.128591E-1	-2.501307E+1
1.900000E+4	4.108471E-1	-2.612282E+1
1.950000E+4	4.088839E-1	-2.717248E+1
2.000000E+4	4.069870E-1	-2.734485E+1
